Year,Week,Club1,Club2,Att1,Mid1,Def1,Att2,Mid2,Def2,Diff1,Diff2,Goals1,Goals2
2018,34,Real Valladolid,Girona FC,75,71,71,79,76,75,-0.5757575757575758,-0.36363636363636365,1,0
2018,34,CD Alavés,FC Barcelona,77,75,74,93,84,84,-0.21212121212121213,1.5454545454545454,0,2
2018,34,Atlético Madrid,Valencia CF,85,82,83,80,80,80,0.8181818181818182,0.30303030303030304,3,2
2018,34,CD Leganés,Athletic Bilbao,74,75,74,81,79,78,-0.15151515151515152,-0.12121212121212122,0,1
2018,34,Espanyol Barcelona,Celta Vigo,79,78,76,78,78,78,-0.2727272727272727,-0.2727272727272727,1,1
2018,34,Levante UD,Real Betis,75,76,75,79,79,76,-0.42424242424242425,-0.18181818181818182,4,0
2018,34,Sevilla FC,Rayo Vallecano,80,80,79,73,73,72,0.36363636363636365,-0.6363636363636364,5,0
2018,34,Real Sociedad,Villarreal CF,80,78,76,79,79,80,-0.06060606060606061,-0.12121212121212122,0,1
2018,34,Getafe CF,Real Madrid,75,74,75,86,86,86,0.42424242424242425,0.6363636363636364,0,0
2018,35,Athletic Bilbao,CD Alavés,81,79,78,77,75,74,-0.08823529411764706,-0.2647058823529412,1,1
2018,35,Atlético Madrid,Real Valladolid,85,82,83,75,71,71,0.8235294117647058,-0.5294117647058824,1,0
2018,35,CD Leganés,Celta Vigo,74,75,74,78,78,78,-0.17647058823529413,-0.2647058823529412,0,0
2018,35,FC Barcelona,Levante UD,93,84,84,75,76,75,1.5588235294117647,-0.29411764705882354,1,0
2018,35,Valencia CF,SD Eibar,80,80,80,77,78,75,0.2647058823529412,-0.14705882352941177,0,1
2018,35,Girona FC,Sevilla FC,79,76,75,80,80,79,-0.38235294117647056,0.5,1,0
2018,35,Real Sociedad,Getafe CF,80,78,76,75,74,75,-0.08823529411764706,0.4117647058823529,2,1
2018,35,Villarreal CF,SD Huesca,79,79,80,71,70,69,-0.08823529411764706,-0.5294117647058824,1,1
2018,35,Rayo Vallecano,Real Madrid,73,73,72,86,86,86,-0.7647058823529411,0.6176470588235294,1,0
2018,35,Real Betis,Espanyol Barcelona,79,79,76,79,78,76,-0.29411764705882354,-0.2647058823529412,1,1
2018,36,Sevilla FC,CD Leganés,80,80,79,74,75,74,0.45714285714285713,-0.17142857142857143,0,3
2018,36,Levante UD,Rayo Vallecano,75,76,75,73,73,72,-0.3142857142857143,-0.7142857142857143,4,1
2018,36,Espanyol Barcelona,Atlético Madrid,79,78,76,85,82,83,-0.2571428571428571,0.8285714285714286,3,0
2018,36,CD Alavés,Real Sociedad,77,75,74,80,78,76,-0.2571428571428571,-0.05714285714285714,0,1
2018,36,Celta Vigo,FC Barcelona,78,78,78,93,84,84,-0.2571428571428571,1.542857142857143,2,0
2018,36,Getafe CF,Girona FC,75,74,75,79,76,75,0.37142857142857144,-0.34285714285714286,2,0
2018,36,SD Eibar,Real Betis,77,78,75,79,79,76,-0.11428571428571428,-0.2857142857142857,1,0
2018,36,Real Madrid,Villarreal CF,86,86,86,79,79,80,0.5714285714285714,-0.08571428571428572,3,2
2018,36,Real Valladolid,Athletic Bilbao,75,71,71,81,79,78,-0.5428571428571428,-0.08571428571428572,1,0
2018,36,SD Huesca,Valencia CF,71,70,69,80,80,80,-0.5142857142857142,0.22857142857142856,2,6
2018,37,Athletic Bilbao,Celta Vigo,81,79,78,78,78,78,-0.1111111111111111,-0.19444444444444445,3,1
2018,37,Atlético Madrid,Sevilla FC,85,82,83,80,80,79,0.7222222222222222,0.3611111111111111,1,1
2018,37,FC Barcelona,Getafe CF,93,84,84,75,74,75,1.4444444444444444,0.4166666666666667,2,0
2018,37,Real Betis,SD Huesca,79,79,76,71,70,69,-0.3055555555555556,-0.6111111111111112,2,1
2018,37,Girona FC,Levante UD,79,76,75,75,76,75,-0.3888888888888889,-0.2222222222222222,1,2
2018,37,Rayo Vallecano,Real Valladolid,73,73,72,75,71,71,-0.7777777777777778,-0.5,1,2
2018,37,Valencia CF,CD Alavés,80,80,80,77,75,74,0.3333333333333333,-0.2777777777777778,3,1
2018,37,Villarreal CF,SD Eibar,79,79,80,77,78,75,-0.1111111111111111,-0.08333333333333333,1,0
2018,37,CD Leganés,Espanyol Barcelona,74,75,74,79,78,76,-0.08333333333333333,-0.16666666666666666,0,2
2018,37,Real Sociedad,Real Madrid,80,78,76,86,86,86,-0.027777777777777776,0.5833333333333334,3,1
2018,38,Levante UD,Atlético Madrid,75,76,75,85,82,83,-0.1891891891891892,0.7027027027027027,2,2
2018,38,Espanyol Barcelona,Real Sociedad,79,78,76,80,78,76,-0.10810810810810811,0.02702702702702703,2,0
2018,38,Getafe CF,Villarreal CF,75,74,75,79,79,80,0.35135135135135137,-0.08108108108108109,2,2
2018,38,Sevilla FC,Athletic Bilbao,80,80,79,81,79,78,0.35135135135135137,-0.05405405405405406,2,0
2018,38,Real Valladolid,Valencia CF,75,71,71,80,80,80,-0.4594594594594595,0.3783783783783784,0,2
2018,38,CD Alavés,Girona FC,77,75,74,79,76,75,-0.32432432432432434,-0.40540540540540543,2,1
2018,38,Celta Vigo,Rayo Vallecano,78,78,78,73,73,72,-0.24324324324324326,-0.7837837837837838,2,2
2018,38,SD Huesca,CD Leganés,71,70,69,74,75,74,-0.6216216216216216,-0.13513513513513514,2,1
2018,38,Real Madrid,Real Betis,86,86,86,79,79,76,0.5135135135135135,-0.2702702702702703,0,2
2018,38,SD Eibar,FC Barcelona,77,78,75,93,84,84,-0.10810810810810811,1.4594594594594594,2,2
2019,2,Granada CF,Sevilla FC,72,72,70,81,80,79,0.0,2.0,0,1
2019,2,Levante UD,Villarreal CF,77,76,75,78,79,78,-1.0,0.0,2,1
2019,2,CA Osasuna,SD Eibar,72,72,70,79,77,76,1.0,-1.0,0,0
2019,2,Real Madrid,Real Valladolid,83,88,86,76,73,72,2.0,1.0,1,1
2019,2,Celta Vigo,Valencia CF,80,77,75,79,81,79,-2.0,0.0,1,0
2019,2,Getafe CF,Athletic Bilbao,79,75,78,80,80,78,-1.0,1.0,1,1
2019,2,CD Alavés,Espanyol Barcelona,76,77,76,77,77,75,1.0,-2.0,0,0
2019,2,RCD Mallorca,Real Sociedad,69,70,67,79,77,76,1.0,0.0,0,1
2019,2,CD Leganés,Atlético Madrid,74,75,74,85,83,84,-1.0,1.0,0,1
2019,2,FC Barcelona,Real Betis,87,86,85,79,80,80,-1.0,-1.0,5,2
2019,3,Sevilla FC,Celta Vigo,81,80,79,80,77,75,1.5,-0.5,1,1
2019,3,Athletic Bilbao,Real Sociedad,80,80,78,79,77,76,0.5,0.5,2,0
2019,3,CA Osasuna,FC Barcelona,72,72,70,87,86,85,0.5,1.0,2,2
2019,3,Getafe CF,CD Alavés,79,75,78,76,77,76,-0.5,0.5,1,1
2019,3,Levante UD,Real Valladolid,77,76,75,76,73,72,0.0,0.5,2,0
2019,3,Real Betis,CD Leganés,79,80,80,74,75,74,-2.0,-1.0,2,1
2019,3,Valencia CF,RCD Mallorca,79,81,79,69,70,67,-0.5,0.0,2,0
2019,3,Atlético Madrid,SD Eibar,85,83,84,79,77,76,1.0,-0.5,3,2
2019,3,Espanyol Barcelona,Granada CF,77,77,75,72,72,70,-1.0,-0.5,0,3
2019,3,Villarreal CF,Real Madrid,78,79,78,83,88,86,-0.5,1.0,2,2
2019,4,RCD Mallorca,Athletic Bilbao,69,70,67,80,80,78,-0.6666666666666666,1.0,0,0
2019,4,Real Madrid,Levante UD,83,88,86,77,76,75,0.6666666666666666,0.6666666666666666,3,2
2019,4,CD Leganés,Villarreal CF,74,75,74,78,79,78,-1.0,-0.3333333333333333,0,3
2019,4,Real Sociedad,Atlético Madrid,79,77,76,85,83,84,-0.3333333333333333,1.0,2,0
2019,4,FC Barcelona,Valencia CF,87,86,85,79,81,79,0.6666666666666666,0.3333333333333333,5,2
2019,4,SD Eibar,Espanyol Barcelona,79,77,76,77,77,75,-0.6666666666666666,-1.6666666666666667,1,2
2019,4,CD Alavés,Sevilla FC,76,77,76,81,80,79,0.3333333333333333,1.0,0,1
2019,4,Celta Vigo,Granada CF,80,77,75,72,72,70,-0.3333333333333333,0.6666666666666666,0,2
2019,4,Real Valladolid,CA Osasuna,76,73,72,72,72,70,-0.3333333333333333,0.3333333333333333,1,1
2019,4,Real Betis,Getafe CF,79,80,80,79,75,78,-1.0,-0.3333333333333333,1,1
2019,5,CA Osasuna,Real Betis,72,72,70,79,80,80,0.25,-0.75,0,0
2019,5,Villarreal CF,Real Valladolid,78,79,78,76,73,72,0.5,-0.25,2,0
2019,5,Levante UD,SD Eibar,77,76,75,79,77,76,0.25,-0.75,0,0
2019,5,Atlético Madrid,Celta Vigo,85,83,84,80,77,75,0.25,-0.75,0,0
2019,5,Granada CF,FC Barcelona,72,72,70,87,86,85,1.0,1.25,2,0
2019,5,Getafe CF,RCD Mallorca,79,75,78,69,70,67,-0.25,-0.5,4,2
2019,5,Espanyol Barcelona,Real Sociedad,77,77,75,79,77,76,-1.0,0.25,1,3
2019,5,Valencia CF,CD Leganés,79,81,79,74,75,74,-0.5,-1.5,1,1
2019,5,Athletic Bilbao,CD Alavés,80,80,78,76,77,76,0.75,0.0,2,0
2019,5,Sevilla FC,Real Madrid,81,80,79,83,88,86,1.0,0.75,0,1
2019,6,Real Valladolid,Granada CF,76,73,72,72,72,70,-0.6,1.2,1,1
2019,6,Real Betis,Levante UD,79,80,80,77,76,75,-0.6,0.2,3,1
2019,6,FC Barcelona,Villarreal CF,87,86,85,78,79,78,0.6,0.8,2,1
2019,6,CD Leganés,Athletic Bilbao,74,75,74,80,80,78,-1.2,1.0,1,1
2019,6,RCD Mallorca,Atlético Madrid,69,70,67,85,83,84,-0.8,0.2,0,2
2019,6,Valencia CF,Getafe CF,79,81,79,79,75,78,-0.4,0.2,3,3
2019,6,Real Madrid,CA Osasuna,83,88,86,72,72,70,0.8,0.2,2,0
2019,6,SD Eibar,Sevilla FC,79,77,76,81,80,79,-0.6,0.6,3,2
2019,6,Celta Vigo,Espanyol Barcelona,80,77,75,77,77,75,-0.6,-1.2,1,1
2019,6,Real Sociedad,CD Alavés,79,77,76,76,77,76,0.6,-0.4,3,0
2019,7,Villarreal CF,Real Betis,78,79,78,79,80,80,0.5,-0.16666666666666666,5,1
2019,7,Athletic Bilbao,Valencia CF,80,80,78,79,81,79,0.8333333333333334,-0.3333333333333333,0,1
2019,7,Getafe CF,FC Barcelona,79,75,78,87,86,85,0.16666666666666666,0.6666666666666666,0,2
2019,7,Granada CF,CD Leganés,72,72,70,74,75,74,1.0,-1.0,1,0
2019,7,Atlético Madrid,Real Madrid,85,83,84,83,88,86,0.5,1.0,0,0
2019,7,Espanyol Barcelona,Real Valladolid,77,77,75,76,73,72,-1.0,-0.5,0,2
2019,7,SD Eibar,Celta Vigo,79,77,76,80,77,75,-0.3333333333333333,-0.5,2,0
2019,7,CD Alavés,RCD Mallorca,76,77,76,69,70,67,-0.8333333333333334,-1.0,2,0
2019,7,Levante UD,CA Osasuna,77,76,75,72,72,70,-0.16666666666666666,-0.16666666666666666,1,1
2019,7,Sevilla FC,Real Sociedad,81,80,79,79,77,76,0.3333333333333333,1.0,3,2
2019,8,Real Betis,SD Eibar,79,80,80,79,77,76,-0.7142857142857143,0.0,1,1
2019,8,CD Leganés,Levante UD,74,75,74,77,76,75,-1.0,-0.14285714285714285,1,2
2019,8,Real Madrid,Granada CF,83,88,86,72,72,70,0.8571428571428571,1.0,4,2
2019,8,Valencia CF,CD Alavés,79,81,79,76,77,76,-0.14285714285714285,-0.42857142857142855,2,1
2019,8,CA Osasuna,Villarreal CF,72,72,70,78,79,78,-0.14285714285714285,1.0,2,1
2019,8,RCD Mallorca,Espanyol Barcelona,69,70,67,77,77,75,-1.1428571428571428,-1.1428571428571428,2,0
2019,8,Celta Vigo,Athletic Bilbao,80,77,75,80,80,78,-0.7142857142857143,0.5714285714285714,1,0
2019,8,Real Valladolid,Atlético Madrid,76,73,72,85,83,84,-0.14285714285714285,0.42857142857142855,0,0
2019,8,Real Sociedad,Getafe CF,79,77,76,79,75,78,0.7142857142857143,-0.14285714285714285,1,2
2019,8,FC Barcelona,Sevilla FC,87,86,85,81,80,79,0.8571428571428571,0.42857142857142855,4,0
2019,9,Granada CF,CA Osasuna,72,72,70,72,72,70,0.625,0.0,1,0
2019,9,SD Eibar,FC Barcelona,79,77,76,87,86,85,0.0,1.25,0,3
2019,9,Atlético Madrid,Valencia CF,85,83,84,79,81,79,0.375,0.0,1,1
2019,9,Getafe CF,CD Leganés,79,75,78,74,75,74,0.0,-1.0,2,0
2019,9,RCD Mallorca,Real Madrid,69,70,67,83,88,86,-0.75,1.0,1,0
2019,9,CD Alavés,Celta Vigo,76,77,76,80,77,75,-0.5,-0.5,2,0
2019,9,Real Sociedad,Real Betis,79,77,76,79,80,80,0.5,-0.625,3,1
2019,9,Espanyol Barcelona,Villarreal CF,77,77,75,78,79,78,-1.25,0.75,0,1
2019,9,Athletic Bilbao,Real Valladolid,80,80,78,76,73,72,0.375,-0.125,1,1
2019,9,Sevilla FC,Levante UD,81,80,79,77,76,75,-0.125,0.0,1,0
2019,10,Villarreal CF,CD Alavés,78,79,78,76,77,76,0.7777777777777778,-0.2222222222222222,4,1
2019,10,CD Leganés,RCD Mallorca,74,75,74,69,70,67,-1.1111111111111112,-0.5555555555555556,1,0
2019,10,Real Valladolid,SD Eibar,76,73,72,79,77,76,-0.1111111111111111,-0.3333333333333333,2,0
2019,10,Atlético Madrid,Athletic Bilbao,85,83,84,80,80,78,0.3333333333333333,0.3333333333333333,2,0
2019,10,Celta Vigo,Real Sociedad,80,77,75,79,77,76,-0.6666666666666666,0.6666666666666666,0,1
2019,10,Granada CF,Real Betis,72,72,70,79,80,80,0.6666666666666666,-0.7777777777777778,1,0
2019,10,Levante UD,Espanyol Barcelona,77,76,75,77,77,75,-0.1111111111111111,-1.2222222222222223,0,1
2019,10,Sevilla FC,Getafe CF,81,80,79,79,75,78,0.0,0.2222222222222222,2,0
2019,10,CA Osasuna,Valencia CF,72,72,70,79,81,79,-0.1111111111111111,0.0,3,1
2019,10,FC Barcelona,Real Madrid,87,86,85,83,88,86,1.4444444444444444,0.7777777777777778,0,0
2019,11,CD Alavés,Atlético Madrid,76,77,76,85,83,84,-0.5,0.5,1,1
2019,11,FC Barcelona,Real Valladolid,87,86,85,76,73,72,1.3,0.1,5,1
2019,11,Real Sociedad,Levante UD,79,77,76,77,76,75,0.7,-0.2,1,2
2019,11,Valencia CF,Sevilla FC,79,81,79,81,80,79,-0.2,0.2,1,1
2019,11,Athletic Bilbao,Espanyol Barcelona,80,80,78,77,77,75,0.1,-1.0,3,0
2019,11,Real Betis,Celta Vigo,79,80,80,80,77,75,-0.8,-0.7,2,1
2019,11,Real Madrid,CD Leganés,83,88,86,74,75,74,0.7,-0.9,5,0
2019,11,SD Eibar,Villarreal CF,79,77,76,78,79,78,-0.5,1.0,2,1
2019,11,RCD Mallorca,CA Osasuna,69,70,67,72,72,70,-0.6,0.1,2,2
2019,11,Getafe CF,Granada CF,79,75,78,72,72,70,0.0,0.7,3,1
2019,12,Espanyol Barcelona,Valencia CF,77,77,75,79,81,79,-1.1818181818181819,-0.18181818181818182,1,2
2019,12,Levante UD,FC Barcelona,77,76,75,87,86,85,-0.09090909090909091,1.5454545454545454,3,1
2019,12,Sevilla FC,Atlético Madrid,81,80,79,85,83,84,0.18181818181818182,0.45454545454545453,1,1
2019,12,Real Madrid,Real Betis,83,88,86,79,80,80,1.0909090909090908,-0.6363636363636364,0,0
2019,12,Real Valladolid,RCD Mallorca,76,73,72,69,70,67,-0.2727272727272727,-0.5454545454545454,3,0
2019,12,Villarreal CF,Athletic Bilbao,78,79,78,80,80,78,0.8181818181818182,0.36363636363636365,0,0
2019,12,CA Osasuna,CD Alavés,72,72,70,76,77,76,0.09090909090909091,-0.45454545454545453,4,2
2019,12,Celta Vigo,Getafe CF,80,77,75,79,75,78,-0.7272727272727273,0.18181818181818182,0,1
2019,12,CD Leganés,SD Eibar,74,75,74,79,77,76,-1.2727272727272727,-0.36363636363636365,1,2
2019,12,Granada CF,Real Sociedad,72,72,70,79,77,76,0.45454545454545453,0.5454545454545454,1,2
2019,13,Real Sociedad,CD Leganés,79,77,76,74,75,74,0.5833333333333334,-1.25,1,1
2019,13,CD Alavés,Real Valladolid,76,77,76,76,73,72,-0.5833333333333334,0.0,3,0
2019,13,Valencia CF,Granada CF,79,81,79,72,72,70,-0.08333333333333333,0.3333333333333333,2,0
2019,13,SD Eibar,Real Madrid,79,77,76,83,88,86,-0.25,1.0,0,4
2019,13,FC Barcelona,Celta Vigo,87,86,85,80,77,75,1.25,-0.75,4,1
2019,13,RCD Mallorca,Villarreal CF,69,70,67,78,79,78,-0.75,0.75,3,1
2019,13,Athletic Bilbao,Levante UD,80,80,78,77,76,75,0.3333333333333333,0.08333333333333333,2,1
2019,13,Atlético Madrid,Espanyol Barcelona,85,83,84,77,77,75,0.4166666666666667,-1.1666666666666667,3,1
2019,13,Getafe CF,CA Osasuna,79,75,78,72,72,70,0.25,0.25,0,0
2019,13,Real Betis,Sevilla FC,79,80,80,81,80,79,-0.5833333333333334,0.16666666666666666,1,2
2019,14,Levante UD,RCD Mallorca,77,76,75,69,70,67,0.0,-0.5384615384615384,2,1
2019,14,CD Leganés,FC Barcelona,74,75,74,87,86,85,-1.1538461538461537,1.3846153846153846,1,2
2019,14,Real Betis,Valencia CF,79,80,80,79,81,79,-0.6153846153846154,0.07692307692307693,2,1
2019,14,Granada CF,Atlético Madrid,72,72,70,85,83,84,0.15384615384615385,0.5384615384615384,1,1
2019,14,Real Madrid,Real Sociedad,83,88,86,79,77,76,1.2307692307692308,0.5384615384615384,3,1
2019,14,Espanyol Barcelona,Getafe CF,77,77,75,79,75,78,-1.2307692307692308,0.23076923076923078,1,1
2019,14,CA Osasuna,Athletic Bilbao,72,72,70,80,80,78,0.23076923076923078,0.38461538461538464,1,2
2019,14,SD Eibar,CD Alavés,79,77,76,76,77,76,-0.5384615384615384,-0.3076923076923077,0,2
2019,14,Villarreal CF,Celta Vigo,78,79,78,80,77,75,0.5384615384615384,-0.9230769230769231,1,3
2019,14,Real Valladolid,Sevilla FC,76,73,72,81,80,79,-0.23076923076923078,0.23076923076923078,0,1
2019,15,Celta Vigo,Real Valladolid,80,77,75,76,73,72,-0.7142857142857143,-0.2857142857142857,0,0
2019,15,CD Alavés,Real Madrid,76,77,76,83,88,86,-0.14285714285714285,1.2857142857142858,1,2
2019,15,Real Sociedad,SD Eibar,79,77,76,79,77,76,0.35714285714285715,-0.6428571428571429,4,1
2019,15,RCD Mallorca,Real Betis,69,70,67,79,80,80,-0.5714285714285714,-0.5,1,2
2019,15,Valencia CF,Villarreal CF,79,81,79,78,79,78,0.0,0.35714285714285715,2,1
2019,15,Sevilla FC,CD Leganés,81,80,79,74,75,74,0.2857142857142857,-1.1428571428571428,1,0
2019,15,Athletic Bilbao,Granada CF,80,80,78,72,72,70,0.42857142857142855,0.14285714285714285,2,0
2019,15,Espanyol Barcelona,CA Osasuna,77,77,75,72,72,70,-1.1428571428571428,0.14285714285714285,2,4
2019,15,Getafe CF,Levante UD,79,75,78,77,76,75,0.21428571428571427,0.07142857142857142,4,0
2019,15,Atlético Madrid,FC Barcelona,85,83,84,87,86,85,0.5,1.3571428571428572,0,1
2019,16,Villarreal CF,Atlético Madrid,78,79,78,85,83,84,0.26666666666666666,0.4,0,0
2019,16,Real Madrid,Espanyol Barcelona,83,88,86,77,77,75,1.2666666666666666,-1.2,2,0
2019,16,Granada CF,CD Alavés,72,72,70,76,77,76,0.0,-0.2,3,0
2019,16,Levante UD,Valencia CF,77,76,75,79,81,79,-0.2,0.06666666666666667,2,4
2019,16,FC Barcelona,RCD Mallorca,87,86,85,69,70,67,1.3333333333333333,-0.6,5,2
2019,16,SD Eibar,Getafe CF,79,77,76,79,75,78,-0.8,0.4666666666666667,0,1
2019,16,Real Betis,Athletic Bilbao,79,80,80,80,80,78,-0.4,0.5333333333333333,3,2
2019,16,Real Valladolid,Real Sociedad,76,73,72,79,77,76,-0.26666666666666666,0.5333333333333333,0,0
2019,16,CD Leganés,Celta Vigo,74,75,74,80,77,75,-1.1333333333333333,-0.6666666666666666,3,2
2019,16,CA Osasuna,Sevilla FC,72,72,70,81,80,79,0.26666666666666666,0.3333333333333333,1,1
2019,17,CD Alavés,CD Leganés,76,77,76,74,75,74,-0.375,-1.0,1,1
2019,17,Granada CF,Levante UD,72,72,70,77,76,75,0.1875,-0.3125,1,2
2019,17,Real Sociedad,FC Barcelona,79,77,76,87,86,85,0.5,1.4375,2,2
2019,17,Athletic Bilbao,SD Eibar,80,80,78,79,77,76,0.4375,-0.8125,0,0
2019,17,Atlético Madrid,CA Osasuna,85,83,84,72,72,70,0.375,0.25,2,0
2019,17,Getafe CF,Real Valladolid,79,75,78,76,73,72,0.5,-0.25,2,0
2019,17,Celta Vigo,RCD Mallorca,80,77,75,69,70,67,-0.6875,-0.75,2,2
2019,17,Espanyol Barcelona,Real Betis,77,77,75,79,80,80,-1.25,-0.3125,2,2
2019,17,Sevilla FC,Villarreal CF,81,80,79,78,79,78,0.3125,0.25,1,2
2019,17,Valencia CF,Real Madrid,79,81,79,83,88,86,0.1875,1.3125,1,1
2019,18,SD Eibar,Granada CF,79,77,76,72,72,70,-0.7647058823529411,0.11764705882352941,3,0
2019,18,RCD Mallorca,Sevilla FC,69,70,67,81,80,79,-0.7058823529411765,0.23529411764705882,0,2
2019,18,FC Barcelona,CD Alavés,87,86,85,76,77,76,1.3529411764705883,-0.35294117647058826,4,1
2019,18,Villarreal CF,Getafe CF,78,79,78,79,75,78,0.29411764705882354,0.5882352941176471,1,0
2019,18,Real Valladolid,Valencia CF,76,73,72,79,81,79,-0.35294117647058826,0.17647058823529413,1,1
2019,18,CD Leganés,Espanyol Barcelona,74,75,74,77,77,75,-0.9411764705882353,-1.1764705882352942,2,0
2019,18,CA Osasuna,Real Sociedad,72,72,70,79,77,76,0.11764705882352941,0.47058823529411764,3,4
2019,18,Real Betis,Atlético Madrid,79,80,80,85,83,84,-0.29411764705882354,0.47058823529411764,1,2
2019,18,Levante UD,Celta Vigo,77,76,75,80,77,75,-0.23529411764705882,-0.6470588235294118,3,1
2019,18,Real Madrid,Athletic Bilbao,83,88,86,80,80,78,1.2352941176470589,0.4117647058823529,0,0
2019,19,Real Valladolid,CD Leganés,76,73,72,74,75,74,-0.3333333333333333,-0.7777777777777778,2,2
2019,19,Sevilla FC,Athletic Bilbao,81,80,79,80,80,78,0.3333333333333333,0.3888888888888889,1,1
2019,19,Valencia CF,SD Eibar,79,81,79,79,77,76,0.16666666666666666,-0.5555555555555556,1,0
2019,19,Getafe CF,Real Madrid,79,75,78,83,88,86,0.5,1.1666666666666667,0,3
2019,19,Atlético Madrid,Levante UD,85,83,84,77,76,75,0.5,-0.1111111111111111,2,1
2019,19,Espanyol Barcelona,FC Barcelona,77,77,75,87,86,85,-1.2222222222222223,1.4444444444444444,2,2
2019,19,Granada CF,RCD Mallorca,72,72,70,69,70,67,-0.05555555555555555,-0.7777777777777778,1,0
2019,19,Real Sociedad,Villarreal CF,79,77,76,78,79,78,0.5,0.3333333333333333,1,2
2019,19,CD Alavés,Real Betis,76,77,76,79,80,80,-0.5,-0.3333333333333333,1,1
2019,19,Celta Vigo,CA Osasuna,80,77,75,72,72,70,-0.7222222222222222,0.05555555555555555,1,1
2019,20,CD Leganés,Getafe CF,74,75,74,79,75,78,-0.7368421052631579,0.3157894736842105,0,3
2019,20,Levante UD,CD Alavés,77,76,75,76,77,76,-0.15789473684210525,-0.47368421052631576,0,1
2019,20,Real Madrid,Sevilla FC,83,88,86,81,80,79,1.263157894736842,0.3157894736842105,2,1
2019,20,CA Osasuna,Real Valladolid,72,72,70,76,73,72,0.05263157894736842,-0.3157894736842105,0,0
2019,20,SD Eibar,Atlético Madrid,79,77,76,85,83,84,-0.5789473684210527,0.5263157894736842,2,0
2019,20,RCD Mallorca,Valencia CF,69,70,67,79,81,79,-0.7894736842105263,0.21052631578947367,4,1
2019,20,Real Betis,Real Sociedad,79,80,80,79,77,76,-0.3157894736842105,0.42105263157894735,3,0
2019,20,Villarreal CF,Espanyol Barcelona,78,79,78,77,77,75,0.3684210526315789,-1.1578947368421053,1,2
2019,20,Athletic Bilbao,Celta Vigo,80,80,78,80,77,75,0.3684210526315789,-0.6842105263157895,1,1
2019,20,FC Barcelona,Granada CF,87,86,85,72,72,70,1.368421052631579,0.0,1,0
2019,21,CA Osasuna,Levante UD,72,72,70,77,76,75,0.05,-0.2,2,0
2019,21,Espanyol Barcelona,Athletic Bilbao,77,77,75,80,80,78,-1.05,0.35,1,1
2019,21,Valencia CF,FC Barcelona,79,81,79,87,86,85,0.05,1.35,2,0
2019,21,CD Alavés,Villarreal CF,76,77,76,78,79,78,-0.4,0.3,1,2
2019,21,Sevilla FC,Granada CF,81,80,79,72,72,70,0.25,-0.05,2,0
2019,21,Atlético Madrid,CD Leganés,85,83,84,74,75,74,0.4,-0.85,0,0
2019,21,Celta Vigo,SD Eibar,80,77,75,79,77,76,-0.65,-0.45,0,0
2019,21,Getafe CF,Real Betis,79,75,78,79,80,80,0.45,-0.15,1,0
2019,21,Real Sociedad,RCD Mallorca,79,77,76,69,70,67,0.25,-0.6,3,0
2019,21,Real Valladolid,Real Madrid,76,73,72,83,88,86,-0.3,1.25,0,1
2019,22,Granada CF,Espanyol Barcelona,72,72,70,77,77,75,-0.14285714285714285,-1.0,2,1
2019,22,Real Madrid,Atlético Madrid,83,88,86,85,83,84,1.2380952380952381,0.38095238095238093,1,0
2019,22,RCD Mallorca,Real Valladolid,69,70,67,76,73,72,-0.7142857142857143,-0.3333333333333333,0,1
2019,22,Valencia CF,Celta Vigo,79,81,79,80,77,75,0.14285714285714285,-0.6190476190476191,1,0
2019,22,CD Leganés,Real Sociedad,74,75,74,79,77,76,-0.8095238095238095,0.38095238095238093,2,1
2019,22,SD Eibar,Real Betis,79,77,76,79,80,80,-0.42857142857142855,-0.19047619047619047,1,1
2019,22,Athletic Bilbao,Getafe CF,80,80,78,79,75,78,0.3333333333333333,0.47619047619047616,0,2
2019,22,Sevilla FC,CD Alavés,81,80,79,76,77,76,0.3333333333333333,-0.42857142857142855,1,1
2019,22,Villarreal CF,CA Osasuna,78,79,78,72,72,70,0.3333333333333333,0.14285714285714285,3,1
2019,22,FC Barcelona,Levante UD,87,86,85,77,76,75,1.1904761904761905,-0.2857142857142857,2,1
2019,23,CD Alavés,SD Eibar,76,77,76,79,77,76,-0.4090909090909091,-0.4090909090909091,2,1
2019,23,Levante UD,CD Leganés,77,76,75,74,75,74,-0.3181818181818182,-0.7272727272727273,2,0
2019,23,Getafe CF,Valencia CF,79,75,78,79,81,79,0.5454545454545454,0.18181818181818182,3,0
2019,23,Real Valladolid,Villarreal CF,76,73,72,78,79,78,-0.2727272727272727,0.4090909090909091,1,1
2019,23,Atlético Madrid,Granada CF,85,83,84,72,72,70,0.3181818181818182,-0.09090909090909091,1,0
2019,23,Espanyol Barcelona,RCD Mallorca,77,77,75,69,70,67,-1.0,-0.7272727272727273,1,0
2019,23,Real Sociedad,Athletic Bilbao,79,77,76,80,80,78,0.3181818181818182,0.22727272727272727,2,1
2019,23,CA Osasuna,Real Madrid,72,72,70,83,88,86,0.045454545454545456,1.2272727272727273,1,4
2019,23,Celta Vigo,Sevilla FC,80,77,75,81,80,79,-0.6363636363636364,0.3181818181818182,2,1
2019,23,Real Betis,FC Barcelona,79,80,80,87,86,85,-0.18181818181818182,1.1818181818181819,2,3
2019,24,Valencia CF,Atlético Madrid,79,81,79,85,83,84,0.043478260869565216,0.34782608695652173,2,2
